DATETIME,HGM
2014-08-09,87.0
2014-08-10,62.0
2014-08-11,56.0
2014-08-12,50.0
2014-08-13,44.0
2014-08-14,81.0
2014-08-15,93.0
2014-08-16,93.0
2014-08-17,68.0
2014-08-18,71.0
2014-08-19,56.0
2014-08-20,68.0
2014-08-21,113.0
2014-08-22,67.0
2014-08-23,80.0
2014-08-24,70.0
2014-08-25,
2014-08-26,75.0
2014-08-27,57.0
2014-08-28,65.0
2014-08-29,75.0
2014-08-30,60.0
2014-08-31,49.0
2014-09-01,50.0
2014-09-02,66.0
2014-09-03,45.0
2014-09-04,81.0
2014-09-05,87.0
2014-09-06,74.0
2014-09-07,43.0
2014-09-08,31.0
2014-09-09,50.0
2014-09-10,70.0
2014-09-11,80.0
2014-09-12,74.0
2014-09-13,78.0
2014-09-14,60.0
2014-09-15,44.0
2014-09-16,34.0
2014-09-17,
2014-09-18,58.0
2014-09-19,59.0
2014-09-20,73.0
2014-09-21,61.0
2014-09-22,45.0
2014-09-23,43.0
2014-09-24,47.0
2014-09-25,75.0
2014-09-26,49.0
2014-09-27,49.0
2014-09-28,33.0
2014-09-29,33.0
2014-09-30,51.0
2014-10-01,61.0
2014-10-02,37.0
2014-10-03,63.0
2014-10-04,69.0
2014-10-05,51.0
2014-10-06,63.0
2014-10-07,
2014-10-08,65.0
2014-10-09,70.0
2014-10-10,95.0
2014-10-11,108.0
2014-10-12,92.0
2014-10-13,102.0
2014-10-14,51.0
2014-10-15,66.0
2014-10-16,93.0
2014-10-17,108.0
2014-10-18,62.0
2014-10-19,20.0
2014-10-20,37.0
2014-10-21,53.0
2014-10-22,53.0
2014-10-23,50.0
2014-10-24,41.0
2014-10-25,53.0
2014-10-26,85.0
2014-10-27,80.0
2014-10-28,97.0
2014-10-29,143.0
2014-10-30,110.0
2014-10-31,53.0
2014-11-01,
2014-11-02,
2014-11-03,
2014-11-04,
2014-11-05,
2014-11-06,
2014-11-07,
2014-11-08,
2014-11-09,
2014-11-10,
2014-11-11,
2014-11-12,
2014-11-13,
2014-11-14,
2014-11-15,
2014-11-16,
2014-11-17,
2014-11-18,
2014-11-19,
2014-11-20,
2014-11-21,
2014-11-22,
2014-11-23,
2014-11-24,
2014-11-25,
2014-11-26,
2014-11-27,
2014-11-28,
2014-11-29,
2014-11-30,
2014-12-01,
2014-12-02,
2014-12-03,117.0
2014-12-04,164.0
2014-12-05,172.0
2014-12-06,125.0
2014-12-07,51.0
2014-12-08,66.0
2014-12-09,64.0
2014-12-10,122.0
2014-12-11,132.0
2014-12-12,135.0
2014-12-13,112.0
2014-12-14,88.0
2014-12-15,101.0
2014-12-16,101.0
2014-12-17,118.0
2014-12-18,113.0
2014-12-19,91.0
2014-12-20,117.0
2014-12-21,57.0
2014-12-22,92.0
2014-12-23,91.0
2014-12-24,35.0
2014-12-25,22.0
2014-12-26,33.0
2014-12-27,74.0
2014-12-28,64.0
2014-12-29,107.0
2014-12-30,115.0
2014-12-31,204.0
2015-01-01,216.0
2015-01-02,58.0
2015-01-03,58.0
2015-01-04,73.0
2015-01-05,69.0
2015-01-06,114.0
2015-01-07,71.0
2015-01-08,80.0
2015-01-09,133.0
2015-01-10,76.0
2015-01-11,67.0
2015-01-12,116.0
2015-01-13,103.0
2015-01-14,100.0
2015-01-15,103.0
2015-01-16,135.0
2015-01-17,107.0
2015-01-18,77.0
2015-01-19,99.0
2015-01-20,146.0
2015-01-21,118.0
2015-01-22,69.0
2015-01-23,83.0
2015-01-24,90.0
2015-01-25,94.0
2015-01-26,78.0
2015-01-27,91.0
2015-01-28,112.0
2015-01-29,91.0
2015-01-30,
2015-01-31,
2015-02-01,
2015-02-02,
2015-02-03,
2015-02-04,
2015-02-05,89.0
2015-02-06,138.0
2015-02-07,79.0
2015-02-08,111.0
2015-02-09,101.0
2015-02-10,96.0
2015-02-11,145.0
2015-02-12,66.0
2015-02-13,149.0
2015-02-14,138.0
2015-02-15,154.0
2015-02-16,103.0
2015-02-17,63.0
2015-02-18,101.0
2015-02-19,115.0
2015-02-20,106.0
2015-02-21,97.0
2015-02-22,82.0
2015-02-23,151.0
2015-02-24,135.0
2015-02-25,110.0
2015-02-26,149.0
2015-02-27,111.0
2015-02-28,79.0
2015-03-01,110.0
2015-03-02,135.0
2015-03-03,117.0
2015-03-04,134.0
2015-03-05,107.0
2015-03-06,144.0
2015-03-07,128.0
2015-03-08,84.0
2015-03-09,93.0
2015-03-10,61.0
2015-03-11,54.0
2015-03-12,31.0
2015-03-13,77.0
2015-03-14,60.0
2015-03-15,59.0
2015-03-16,61.0
2015-03-17,84.0
2015-03-18,74.0
2015-03-19,78.0
2015-03-20,89.0
2015-03-21,115.0
2015-03-22,76.0
2015-03-23,90.0
2015-03-24,76.0
2015-03-25,66.0
2015-03-26,55.0
2015-03-27,65.0
2015-03-28,58.0
2015-03-29,50.0
2015-03-30,72.0
2015-03-31,106.0
2015-04-01,91.0
2015-04-02,80.0
2015-04-03,88.0
2015-04-04,63.0
2015-04-05,91.0
2015-04-06,79.0
2015-04-07,109.0
2015-04-08,102.0
2015-04-09,118.0
2015-04-10,117.0
2015-04-11,132.0
2015-04-12,95.0
2015-04-13,96.0
2015-04-14,117.0
2015-04-15,134.0
2015-04-16,138.0
2015-04-17,112.0
2015-04-18,94.0
2015-04-19,66.0
2015-04-20,84.0
2015-04-21,86.0
2015-04-22,111.0
2015-04-23,150.0
2015-04-24,83.0
2015-04-25,83.0
2015-04-26,99.0
2015-04-27,69.0
2015-04-28,148.0
2015-04-29,109.0
2015-04-30,70.0
2015-05-01,70.0
2015-05-02,84.0
2015-05-03,61.0
2015-05-04,96.0
2015-05-05,73.0
2015-05-06,94.0
2015-05-07,62.0
2015-05-08,78.0
2015-05-09,67.0
2015-05-10,78.0
2015-05-11,68.0
2015-05-12,81.0
2015-05-13,113.0
2015-05-14,61.0
2015-05-15,82.0
2015-05-16,82.0
2015-05-17,52.0
2015-05-18,82.0
2015-05-19,92.0
2015-05-20,83.0
2015-05-21,105.0
2015-05-22,67.0
2015-05-23,86.0
2015-05-24,83.0
2015-05-25,60.0
2015-05-26,57.0
2015-05-27,111.0
2015-05-28,100.0
2015-05-29,131.0
2015-05-30,80.0
2015-05-31,50.0
2015-06-01,82.0
2015-06-02,97.0
2015-06-03,103.0
2015-06-04,70.0
2015-06-05,78.0
2015-06-06,94.0
2015-06-07,56.0
2015-06-08,89.0
2015-06-09,90.0
2015-06-10,143.0
2015-06-11,114.0
2015-06-12,98.0
2015-06-13,71.0
2015-06-14,38.0
2015-06-15,49.0
