,DATETIME,FECHA,HORA,MGH,AÑO,MES
158688,2018-02-07 01:00:00,2018-02-07 00:00:00,1,34.0,2018,2
158689,2018-02-07 02:00:00,2018-02-07 00:00:00,2,38.0,2018,2
158690,2018-02-07 03:00:00,2018-02-07 00:00:00,3,32.0,2018,2
158691,2018-02-07 04:00:00,2018-02-07 00:00:00,4,32.0,2018,2
158692,2018-02-07 05:00:00,2018-02-07 00:00:00,5,43.0,2018,2
158693,2018-02-07 06:00:00,2018-02-07 00:00:00,6,37.0,2018,2
158694,2018-02-07 07:00:00,2018-02-07 00:00:00,7,47.0,2018,2
158695,2018-02-07 08:00:00,2018-02-07 00:00:00,8,56.0,2018,2
158696,2018-02-07 09:00:00,2018-02-07 00:00:00,9,62.0,2018,2
158697,2018-02-07 10:00:00,2018-02-07 00:00:00,10,77.0,2018,2
158698,2018-02-07 11:00:00,2018-02-07 00:00:00,11,87.0,2018,2
158699,2018-02-07 12:00:00,2018-02-07 00:00:00,12,71.0,2018,2
158700,2018-02-07 13:00:00,2018-02-07 00:00:00,13,66.0,2018,2
158701,2018-02-07 14:00:00,2018-02-07 00:00:00,14,46.0,2018,2
158702,2018-02-07 15:00:00,2018-02-07 00:00:00,15,52.0,2018,2
158703,2018-02-07 16:00:00,2018-02-07 00:00:00,16,57.0,2018,2
158704,2018-02-07 17:00:00,2018-02-07 00:00:00,17,59.0,2018,2
158705,2018-02-07 18:00:00,2018-02-07 00:00:00,18,62.0,2018,2
158706,2018-02-07 19:00:00,2018-02-07 00:00:00,19,75.0,2018,2
158707,2018-02-07 20:00:00,2018-02-07 00:00:00,20,54.0,2018,2
158708,2018-02-07 21:00:00,2018-02-07 00:00:00,21,52.0,2018,2
158709,2018-02-07 22:00:00,2018-02-07 00:00:00,22,45.0,2018,2
158710,2018-02-07 23:00:00,2018-02-07 00:00:00,23,40.0,2018,2
158711,2018-02-07 00:00:00,2018-02-07 00:00:00,0,25.0,2018,2
158712,2018-02-08 01:00:00,2018-02-08 00:00:00,1,25.0,2018,2
158713,2018-02-08 02:00:00,2018-02-08 00:00:00,2,24.0,2018,2
158714,2018-02-08 03:00:00,2018-02-08 00:00:00,3,26.0,2018,2
158715,2018-02-08 04:00:00,2018-02-08 00:00:00,4,22.0,2018,2
158716,2018-02-08 05:00:00,2018-02-08 00:00:00,5,22.0,2018,2
158717,2018-02-08 06:00:00,2018-02-08 00:00:00,6,21.0,2018,2
158718,2018-02-08 07:00:00,2018-02-08 00:00:00,7,24.0,2018,2
158719,2018-02-08 08:00:00,2018-02-08 00:00:00,8,30.0,2018,2
158720,2018-02-08 09:00:00,2018-02-08 00:00:00,9,27.644520547945206,2018,2
158721,2018-02-08 10:00:00,2018-02-08 00:00:00,10,27.644520547945206,2018,2
158722,2018-02-08 11:00:00,2018-02-08 00:00:00,11,27.644520547945206,2018,2
158723,2018-02-08 12:00:00,2018-02-08 00:00:00,12,27.644520547945206,2018,2
158724,2018-02-08 13:00:00,2018-02-08 00:00:00,13,39.0,2018,2
158725,2018-02-08 14:00:00,2018-02-08 00:00:00,14,33.0,2018,2
158726,2018-02-08 15:00:00,2018-02-08 00:00:00,15,44.0,2018,2
158727,2018-02-08 16:00:00,2018-02-08 00:00:00,16,47.0,2018,2
158728,2018-02-08 17:00:00,2018-02-08 00:00:00,17,52.0,2018,2
158729,2018-02-08 18:00:00,2018-02-08 00:00:00,18,51.0,2018,2
158730,2018-02-08 19:00:00,2018-02-08 00:00:00,19,55.0,2018,2
158731,2018-02-08 20:00:00,2018-02-08 00:00:00,20,65.0,2018,2
158732,2018-02-08 21:00:00,2018-02-08 00:00:00,21,31.0,2018,2
158733,2018-02-08 22:00:00,2018-02-08 00:00:00,22,21.0,2018,2
158734,2018-02-08 23:00:00,2018-02-08 00:00:00,23,18.0,2018,2
158735,2018-02-08 00:00:00,2018-02-08 00:00:00,0,17.0,2018,2
158736,2018-02-09 01:00:00,2018-02-09 00:00:00,1,17.0,2018,2
158737,2018-02-09 02:00:00,2018-02-09 00:00:00,2,12.0,2018,2
158738,2018-02-09 03:00:00,2018-02-09 00:00:00,3,15.0,2018,2
158739,2018-02-09 04:00:00,2018-02-09 00:00:00,4,15.0,2018,2
158740,2018-02-09 05:00:00,2018-02-09 00:00:00,5,16.0,2018,2
158741,2018-02-09 06:00:00,2018-02-09 00:00:00,6,22.0,2018,2
158742,2018-02-09 07:00:00,2018-02-09 00:00:00,7,36.0,2018,2
158743,2018-02-09 08:00:00,2018-02-09 00:00:00,8,41.0,2018,2
158744,2018-02-09 09:00:00,2018-02-09 00:00:00,9,45.0,2018,2
158745,2018-02-09 10:00:00,2018-02-09 00:00:00,10,55.0,2018,2
158746,2018-02-09 11:00:00,2018-02-09 00:00:00,11,57.0,2018,2
158747,2018-02-09 12:00:00,2018-02-09 00:00:00,12,66.0,2018,2
158748,2018-02-09 13:00:00,2018-02-09 00:00:00,13,50.0,2018,2
158749,2018-02-09 14:00:00,2018-02-09 00:00:00,14,39.0,2018,2
158750,2018-02-09 15:00:00,2018-02-09 00:00:00,15,33.0,2018,2
158751,2018-02-09 16:00:00,2018-02-09 00:00:00,16,43.0,2018,2
158752,2018-02-09 17:00:00,2018-02-09 00:00:00,17,39.0,2018,2
158753,2018-02-09 18:00:00,2018-02-09 00:00:00,18,38.0,2018,2
158754,2018-02-09 19:00:00,2018-02-09 00:00:00,19,45.0,2018,2
158755,2018-02-09 20:00:00,2018-02-09 00:00:00,20,31.0,2018,2
158756,2018-02-09 21:00:00,2018-02-09 00:00:00,21,23.0,2018,2
158757,2018-02-09 22:00:00,2018-02-09 00:00:00,22,18.0,2018,2
158758,2018-02-09 23:00:00,2018-02-09 00:00:00,23,23.0,2018,2
158759,2018-02-09 00:00:00,2018-02-09 00:00:00,0,14.0,2018,2
158760,2018-02-10 01:00:00,2018-02-10 00:00:00,1,9.0,2018,2
158761,2018-02-10 02:00:00,2018-02-10 00:00:00,2,4.0,2018,2
158762,2018-02-10 03:00:00,2018-02-10 00:00:00,3,10.0,2018,2
158763,2018-02-10 04:00:00,2018-02-10 00:00:00,4,22.0,2018,2
158764,2018-02-10 05:00:00,2018-02-10 00:00:00,5,17.0,2018,2
158765,2018-02-10 06:00:00,2018-02-10 00:00:00,6,24.0,2018,2
158766,2018-02-10 07:00:00,2018-02-10 00:00:00,7,35.0,2018,2
158767,2018-02-10 08:00:00,2018-02-10 00:00:00,8,35.0,2018,2
158768,2018-02-10 09:00:00,2018-02-10 00:00:00,9,44.0,2018,2
158769,2018-02-10 10:00:00,2018-02-10 00:00:00,10,41.0,2018,2
158770,2018-02-10 11:00:00,2018-02-10 00:00:00,11,47.0,2018,2
158771,2018-02-10 12:00:00,2018-02-10 00:00:00,12,54.0,2018,2
158772,2018-02-10 13:00:00,2018-02-10 00:00:00,13,54.0,2018,2
158773,2018-02-10 14:00:00,2018-02-10 00:00:00,14,44.0,2018,2
158774,2018-02-10 15:00:00,2018-02-10 00:00:00,15,24.0,2018,2
158775,2018-02-10 16:00:00,2018-02-10 00:00:00,16,21.0,2018,2
158776,2018-02-10 17:00:00,2018-02-10 00:00:00,17,16.0,2018,2
158777,2018-02-10 18:00:00,2018-02-10 00:00:00,18,16.0,2018,2
158778,2018-02-10 19:00:00,2018-02-10 00:00:00,19,13.0,2018,2
158779,2018-02-10 20:00:00,2018-02-10 00:00:00,20,13.0,2018,2
158780,2018-02-10 21:00:00,2018-02-10 00:00:00,21,15.0,2018,2
158781,2018-02-10 22:00:00,2018-02-10 00:00:00,22,15.0,2018,2
158782,2018-02-10 23:00:00,2018-02-10 00:00:00,23,18.0,2018,2
158783,2018-02-10 00:00:00,2018-02-10 00:00:00,0,23.0,2018,2
158784,2018-02-11 01:00:00,2018-02-11 00:00:00,1,16.0,2018,2
158785,2018-02-11 02:00:00,2018-02-11 00:00:00,2,16.0,2018,2
158786,2018-02-11 03:00:00,2018-02-11 00:00:00,3,22.0,2018,2
158787,2018-02-11 04:00:00,2018-02-11 00:00:00,4,17.0,2018,2
158788,2018-02-11 05:00:00,2018-02-11 00:00:00,5,21.0,2018,2
158789,2018-02-11 06:00:00,2018-02-11 00:00:00,6,21.0,2018,2
158790,2018-02-11 07:00:00,2018-02-11 00:00:00,7,21.0,2018,2
158791,2018-02-11 08:00:00,2018-02-11 00:00:00,8,19.0,2018,2
158792,2018-02-11 09:00:00,2018-02-11 00:00:00,9,32.0,2018,2
158793,2018-02-11 10:00:00,2018-02-11 00:00:00,10,34.0,2018,2
158794,2018-02-11 11:00:00,2018-02-11 00:00:00,11,26.0,2018,2
158795,2018-02-11 12:00:00,2018-02-11 00:00:00,12,19.0,2018,2
158796,2018-02-11 13:00:00,2018-02-11 00:00:00,13,19.0,2018,2
158797,2018-02-11 14:00:00,2018-02-11 00:00:00,14,9.0,2018,2
158798,2018-02-11 15:00:00,2018-02-11 00:00:00,15,18.0,2018,2
158799,2018-02-11 16:00:00,2018-02-11 00:00:00,16,18.0,2018,2
158800,2018-02-11 17:00:00,2018-02-11 00:00:00,17,17.0,2018,2
158801,2018-02-11 18:00:00,2018-02-11 00:00:00,18,16.0,2018,2
158802,2018-02-11 19:00:00,2018-02-11 00:00:00,19,19.0,2018,2
158803,2018-02-11 20:00:00,2018-02-11 00:00:00,20,30.0,2018,2
158804,2018-02-11 21:00:00,2018-02-11 00:00:00,21,23.0,2018,2
158805,2018-02-11 22:00:00,2018-02-11 00:00:00,22,21.0,2018,2
158806,2018-02-11 23:00:00,2018-02-11 00:00:00,23,24.0,2018,2
158807,2018-02-11 00:00:00,2018-02-11 00:00:00,0,25.0,2018,2
158808,2018-02-12 01:00:00,2018-02-12 00:00:00,1,23.0,2018,2
158809,2018-02-12 02:00:00,2018-02-12 00:00:00,2,17.0,2018,2
158810,2018-02-12 03:00:00,2018-02-12 00:00:00,3,19.0,2018,2
158811,2018-02-12 04:00:00,2018-02-12 00:00:00,4,19.0,2018,2
158812,2018-02-12 05:00:00,2018-02-12 00:00:00,5,24.0,2018,2
158813,2018-02-12 06:00:00,2018-02-12 00:00:00,6,28.0,2018,2
158814,2018-02-12 07:00:00,2018-02-12 00:00:00,7,39.0,2018,2
158815,2018-02-12 08:00:00,2018-02-12 00:00:00,8,47.0,2018,2
158816,2018-02-12 09:00:00,2018-02-12 00:00:00,9,49.0,2018,2
158817,2018-02-12 10:00:00,2018-02-12 00:00:00,10,37.0,2018,2
158818,2018-02-12 11:00:00,2018-02-12 00:00:00,11,51.0,2018,2
158819,2018-02-12 12:00:00,2018-02-12 00:00:00,12,60.0,2018,2
158820,2018-02-12 13:00:00,2018-02-12 00:00:00,13,70.0,2018,2
158821,2018-02-12 14:00:00,2018-02-12 00:00:00,14,60.0,2018,2
158822,2018-02-12 15:00:00,2018-02-12 00:00:00,15,50.0,2018,2
158823,2018-02-12 16:00:00,2018-02-12 00:00:00,16,50.0,2018,2
158824,2018-02-12 17:00:00,2018-02-12 00:00:00,17,44.0,2018,2
158825,2018-02-12 18:00:00,2018-02-12 00:00:00,18,38.0,2018,2
158826,2018-02-12 19:00:00,2018-02-12 00:00:00,19,37.0,2018,2
158827,2018-02-12 20:00:00,2018-02-12 00:00:00,20,33.0,2018,2
158828,2018-02-12 21:00:00,2018-02-12 00:00:00,21,37.0,2018,2
158829,2018-02-12 22:00:00,2018-02-12 00:00:00,22,21.0,2018,2
158830,2018-02-12 23:00:00,2018-02-12 00:00:00,23,16.0,2018,2
158831,2018-02-12 00:00:00,2018-02-12 00:00:00,0,20.0,2018,2
158832,2018-02-13 01:00:00,2018-02-13 00:00:00,1,25.0,2018,2
158833,2018-02-13 02:00:00,2018-02-13 00:00:00,2,29.0,2018,2
158834,2018-02-13 03:00:00,2018-02-13 00:00:00,3,25.0,2018,2
158835,2018-02-13 04:00:00,2018-02-13 00:00:00,4,24.0,2018,2
158836,2018-02-13 05:00:00,2018-02-13 00:00:00,5,27.0,2018,2
158837,2018-02-13 06:00:00,2018-02-13 00:00:00,6,33.0,2018,2
158838,2018-02-13 07:00:00,2018-02-13 00:00:00,7,51.0,2018,2
158839,2018-02-13 08:00:00,2018-02-13 00:00:00,8,60.0,2018,2
158840,2018-02-13 09:00:00,2018-02-13 00:00:00,9,59.0,2018,2
158841,2018-02-13 10:00:00,2018-02-13 00:00:00,10,86.0,2018,2
158842,2018-02-13 11:00:00,2018-02-13 00:00:00,11,27.644520547945206,2018,2
158843,2018-02-13 12:00:00,2018-02-13 00:00:00,12,27.644520547945206,2018,2
158844,2018-02-13 13:00:00,2018-02-13 00:00:00,13,27.644520547945206,2018,2
158845,2018-02-13 14:00:00,2018-02-13 00:00:00,14,27.644520547945206,2018,2
158846,2018-02-13 15:00:00,2018-02-13 00:00:00,15,27.644520547945206,2018,2
158847,2018-02-13 16:00:00,2018-02-13 00:00:00,16,27.644520547945206,2018,2
158848,2018-02-13 17:00:00,2018-02-13 00:00:00,17,71.0,2018,2
158849,2018-02-13 18:00:00,2018-02-13 00:00:00,18,55.0,2018,2
158850,2018-02-13 19:00:00,2018-02-13 00:00:00,19,50.0,2018,2
158851,2018-02-13 20:00:00,2018-02-13 00:00:00,20,47.0,2018,2
158852,2018-02-13 21:00:00,2018-02-13 00:00:00,21,37.0,2018,2
158853,2018-02-13 22:00:00,2018-02-13 00:00:00,22,34.0,2018,2
158854,2018-02-13 23:00:00,2018-02-13 00:00:00,23,27.0,2018,2
158855,2018-02-13 00:00:00,2018-02-13 00:00:00,0,32.0,2018,2
158856,2018-02-14 01:00:00,2018-02-14 00:00:00,1,22.0,2018,2
158857,2018-02-14 02:00:00,2018-02-14 00:00:00,2,22.0,2018,2
158858,2018-02-14 03:00:00,2018-02-14 00:00:00,3,24.0,2018,2
158859,2018-02-14 04:00:00,2018-02-14 00:00:00,4,21.0,2018,2
158860,2018-02-14 05:00:00,2018-02-14 00:00:00,5,25.0,2018,2
158861,2018-02-14 06:00:00,2018-02-14 00:00:00,6,20.0,2018,2
158862,2018-02-14 07:00:00,2018-02-14 00:00:00,7,24.0,2018,2
158863,2018-02-14 08:00:00,2018-02-14 00:00:00,8,29.0,2018,2
158864,2018-02-14 09:00:00,2018-02-14 00:00:00,9,35.0,2018,2
158865,2018-02-14 10:00:00,2018-02-14 00:00:00,10,40.0,2018,2
158866,2018-02-14 11:00:00,2018-02-14 00:00:00,11,44.0,2018,2
158867,2018-02-14 12:00:00,2018-02-14 00:00:00,12,64.0,2018,2
158868,2018-02-14 13:00:00,2018-02-14 00:00:00,13,61.0,2018,2
158869,2018-02-14 14:00:00,2018-02-14 00:00:00,14,74.0,2018,2
158870,2018-02-14 15:00:00,2018-02-14 00:00:00,15,54.0,2018,2
158871,2018-02-14 16:00:00,2018-02-14 00:00:00,16,46.0,2018,2
158872,2018-02-14 17:00:00,2018-02-14 00:00:00,17,28.0,2018,2
158873,2018-02-14 18:00:00,2018-02-14 00:00:00,18,36.0,2018,2
158874,2018-02-14 19:00:00,2018-02-14 00:00:00,19,40.0,2018,2
158875,2018-02-14 20:00:00,2018-02-14 00:00:00,20,36.0,2018,2
158876,2018-02-14 21:00:00,2018-02-14 00:00:00,21,56.0,2018,2
158877,2018-02-14 22:00:00,2018-02-14 00:00:00,22,31.0,2018,2
158878,2018-02-14 23:00:00,2018-02-14 00:00:00,23,22.0,2018,2
158879,2018-02-14 00:00:00,2018-02-14 00:00:00,0,19.0,2018,2
158880,2018-02-15 01:00:00,2018-02-15 00:00:00,1,23.0,2018,2
158881,2018-02-15 02:00:00,2018-02-15 00:00:00,2,23.0,2018,2
158882,2018-02-15 03:00:00,2018-02-15 00:00:00,3,23.0,2018,2
158883,2018-02-15 04:00:00,2018-02-15 00:00:00,4,22.0,2018,2
158884,2018-02-15 05:00:00,2018-02-15 00:00:00,5,24.0,2018,2
158885,2018-02-15 06:00:00,2018-02-15 00:00:00,6,35.0,2018,2
158886,2018-02-15 07:00:00,2018-02-15 00:00:00,7,42.0,2018,2
158887,2018-02-15 08:00:00,2018-02-15 00:00:00,8,47.0,2018,2
158888,2018-02-15 09:00:00,2018-02-15 00:00:00,9,51.0,2018,2
158889,2018-02-15 10:00:00,2018-02-15 00:00:00,10,60.0,2018,2
158890,2018-02-15 11:00:00,2018-02-15 00:00:00,11,69.0,2018,2
158891,2018-02-15 12:00:00,2018-02-15 00:00:00,12,58.0,2018,2
158892,2018-02-15 13:00:00,2018-02-15 00:00:00,13,57.0,2018,2
158893,2018-02-15 14:00:00,2018-02-15 00:00:00,14,45.0,2018,2
158894,2018-02-15 15:00:00,2018-02-15 00:00:00,15,53.0,2018,2
158895,2018-02-15 16:00:00,2018-02-15 00:00:00,16,39.0,2018,2
158896,2018-02-15 17:00:00,2018-02-15 00:00:00,17,45.0,2018,2
158897,2018-02-15 18:00:00,2018-02-15 00:00:00,18,58.0,2018,2
158898,2018-02-15 19:00:00,2018-02-15 00:00:00,19,69.0,2018,2
158899,2018-02-15 20:00:00,2018-02-15 00:00:00,20,48.0,2018,2
158900,2018-02-15 21:00:00,2018-02-15 00:00:00,21,56.0,2018,2
158901,2018-02-15 22:00:00,2018-02-15 00:00:00,22,37.0,2018,2
158902,2018-02-15 23:00:00,2018-02-15 00:00:00,23,35.0,2018,2
158903,2018-02-15 00:00:00,2018-02-15 00:00:00,0,31.0,2018,2
158904,2018-02-16 01:00:00,2018-02-16 00:00:00,1,28.0,2018,2
158905,2018-02-16 02:00:00,2018-02-16 00:00:00,2,32.0,2018,2
158906,2018-02-16 03:00:00,2018-02-16 00:00:00,3,36.0,2018,2
158907,2018-02-16 04:00:00,2018-02-16 00:00:00,4,22.0,2018,2
158908,2018-02-16 05:00:00,2018-02-16 00:00:00,5,18.0,2018,2
158909,2018-02-16 06:00:00,2018-02-16 00:00:00,6,28.0,2018,2
158910,2018-02-16 07:00:00,2018-02-16 00:00:00,7,34.0,2018,2
158911,2018-02-16 08:00:00,2018-02-16 00:00:00,8,54.0,2018,2
158912,2018-02-16 09:00:00,2018-02-16 00:00:00,9,69.0,2018,2
158913,2018-02-16 10:00:00,2018-02-16 00:00:00,10,69.0,2018,2
158914,2018-02-16 11:00:00,2018-02-16 00:00:00,11,27.644520547945206,2018,2
158915,2018-02-16 12:00:00,2018-02-16 00:00:00,12,27.644520547945206,2018,2
158916,2018-02-16 13:00:00,2018-02-16 00:00:00,13,27.644520547945206,2018,2
158917,2018-02-16 14:00:00,2018-02-16 00:00:00,14,67.0,2018,2
158918,2018-02-16 15:00:00,2018-02-16 00:00:00,15,61.0,2018,2
158919,2018-02-16 16:00:00,2018-02-16 00:00:00,16,48.0,2018,2
158920,2018-02-16 17:00:00,2018-02-16 00:00:00,17,42.0,2018,2
158921,2018-02-16 18:00:00,2018-02-16 00:00:00,18,56.0,2018,2
158922,2018-02-16 19:00:00,2018-02-16 00:00:00,19,61.0,2018,2
158923,2018-02-16 20:00:00,2018-02-16 00:00:00,20,57.0,2018,2
158924,2018-02-16 21:00:00,2018-02-16 00:00:00,21,51.0,2018,2
158925,2018-02-16 22:00:00,2018-02-16 00:00:00,22,53.0,2018,2
158926,2018-02-16 23:00:00,2018-02-16 00:00:00,23,46.0,2018,2
158927,2018-02-16 00:00:00,2018-02-16 00:00:00,0,46.0,2018,2
158928,2018-02-17 01:00:00,2018-02-17 00:00:00,1,41.0,2018,2
158929,2018-02-17 02:00:00,2018-02-17 00:00:00,2,34.0,2018,2
158930,2018-02-17 03:00:00,2018-02-17 00:00:00,3,33.0,2018,2
158931,2018-02-17 04:00:00,2018-02-17 00:00:00,4,38.0,2018,2
158932,2018-02-17 05:00:00,2018-02-17 00:00:00,5,35.0,2018,2
158933,2018-02-17 06:00:00,2018-02-17 00:00:00,6,30.0,2018,2
158934,2018-02-17 07:00:00,2018-02-17 00:00:00,7,47.0,2018,2
158935,2018-02-17 08:00:00,2018-02-17 00:00:00,8,54.0,2018,2
158936,2018-02-17 09:00:00,2018-02-17 00:00:00,9,70.0,2018,2
158937,2018-02-17 10:00:00,2018-02-17 00:00:00,10,84.0,2018,2
158938,2018-02-17 11:00:00,2018-02-17 00:00:00,11,82.0,2018,2
158939,2018-02-17 12:00:00,2018-02-17 00:00:00,12,64.0,2018,2
158940,2018-02-17 13:00:00,2018-02-17 00:00:00,13,42.0,2018,2
158941,2018-02-17 14:00:00,2018-02-17 00:00:00,14,35.0,2018,2
158942,2018-02-17 15:00:00,2018-02-17 00:00:00,15,38.0,2018,2
158943,2018-02-17 16:00:00,2018-02-17 00:00:00,16,36.0,2018,2
158944,2018-02-17 17:00:00,2018-02-17 00:00:00,17,39.0,2018,2
158945,2018-02-17 18:00:00,2018-02-17 00:00:00,18,47.0,2018,2
158946,2018-02-17 19:00:00,2018-02-17 00:00:00,19,46.0,2018,2
158947,2018-02-17 20:00:00,2018-02-17 00:00:00,20,40.0,2018,2
158948,2018-02-17 21:00:00,2018-02-17 00:00:00,21,33.0,2018,2
158949,2018-02-17 22:00:00,2018-02-17 00:00:00,22,34.0,2018,2
158950,2018-02-17 23:00:00,2018-02-17 00:00:00,23,37.0,2018,2
158951,2018-02-17 00:00:00,2018-02-17 00:00:00,0,29.0,2018,2
158952,2018-02-18 01:00:00,2018-02-18 00:00:00,1,33.0,2018,2
158953,2018-02-18 02:00:00,2018-02-18 00:00:00,2,30.0,2018,2
158954,2018-02-18 03:00:00,2018-02-18 00:00:00,3,23.0,2018,2
158955,2018-02-18 04:00:00,2018-02-18 00:00:00,4,25.0,2018,2
158956,2018-02-18 05:00:00,2018-02-18 00:00:00,5,24.0,2018,2
158957,2018-02-18 06:00:00,2018-02-18 00:00:00,6,26.0,2018,2
158958,2018-02-18 07:00:00,2018-02-18 00:00:00,7,29.0,2018,2
158959,2018-02-18 08:00:00,2018-02-18 00:00:00,8,38.0,2018,2
158960,2018-02-18 09:00:00,2018-02-18 00:00:00,9,42.0,2018,2
158961,2018-02-18 10:00:00,2018-02-18 00:00:00,10,62.0,2018,2
158962,2018-02-18 11:00:00,2018-02-18 00:00:00,11,68.0,2018,2
158963,2018-02-18 12:00:00,2018-02-18 00:00:00,12,27.644520547945206,2018,2
158964,2018-02-18 13:00:00,2018-02-18 00:00:00,13,27.644520547945206,2018,2
158965,2018-02-18 14:00:00,2018-02-18 00:00:00,14,27.644520547945206,2018,2
158966,2018-02-18 15:00:00,2018-02-18 00:00:00,15,27.644520547945206,2018,2
158967,2018-02-18 16:00:00,2018-02-18 00:00:00,16,27.644520547945206,2018,2
158968,2018-02-18 17:00:00,2018-02-18 00:00:00,17,27.644520547945206,2018,2
158969,2018-02-18 18:00:00,2018-02-18 00:00:00,18,27.644520547945206,2018,2
158970,2018-02-18 19:00:00,2018-02-18 00:00:00,19,27.644520547945206,2018,2
158971,2018-02-18 20:00:00,2018-02-18 00:00:00,20,27.644520547945206,2018,2
158972,2018-02-18 21:00:00,2018-02-18 00:00:00,21,40.0,2018,2
158973,2018-02-18 22:00:00,2018-02-18 00:00:00,22,38.0,2018,2
158974,2018-02-18 23:00:00,2018-02-18 00:00:00,23,45.0,2018,2
158975,2018-02-18 00:00:00,2018-02-18 00:00:00,0,43.0,2018,2
158976,2018-02-19 01:00:00,2018-02-19 00:00:00,1,38.0,2018,2
158977,2018-02-19 02:00:00,2018-02-19 00:00:00,2,31.0,2018,2
158978,2018-02-19 03:00:00,2018-02-19 00:00:00,3,41.0,2018,2
158979,2018-02-19 04:00:00,2018-02-19 00:00:00,4,49.0,2018,2
158980,2018-02-19 05:00:00,2018-02-19 00:00:00,5,48.0,2018,2
158981,2018-02-19 06:00:00,2018-02-19 00:00:00,6,40.0,2018,2
158982,2018-02-19 07:00:00,2018-02-19 00:00:00,7,42.0,2018,2
158983,2018-02-19 08:00:00,2018-02-19 00:00:00,8,53.0,2018,2
158984,2018-02-19 09:00:00,2018-02-19 00:00:00,9,52.0,2018,2
158985,2018-02-19 10:00:00,2018-02-19 00:00:00,10,57.0,2018,2
158986,2018-02-19 11:00:00,2018-02-19 00:00:00,11,60.0,2018,2
158987,2018-02-19 12:00:00,2018-02-19 00:00:00,12,51.0,2018,2
158988,2018-02-19 13:00:00,2018-02-19 00:00:00,13,37.0,2018,2
158989,2018-02-19 14:00:00,2018-02-19 00:00:00,14,45.0,2018,2
158990,2018-02-19 15:00:00,2018-02-19 00:00:00,15,36.0,2018,2
158991,2018-02-19 16:00:00,2018-02-19 00:00:00,16,56.0,2018,2
158992,2018-02-19 17:00:00,2018-02-19 00:00:00,17,53.0,2018,2
158993,2018-02-19 18:00:00,2018-02-19 00:00:00,18,47.0,2018,2
158994,2018-02-19 19:00:00,2018-02-19 00:00:00,19,35.0,2018,2
158995,2018-02-19 20:00:00,2018-02-19 00:00:00,20,39.0,2018,2
158996,2018-02-19 21:00:00,2018-02-19 00:00:00,21,33.0,2018,2
158997,2018-02-19 22:00:00,2018-02-19 00:00:00,22,29.0,2018,2
158998,2018-02-19 23:00:00,2018-02-19 00:00:00,23,27.0,2018,2
158999,2018-02-19 00:00:00,2018-02-19 00:00:00,0,22.0,2018,2
159000,2018-02-20 01:00:00,2018-02-20 00:00:00,1,23.0,2018,2
159001,2018-02-20 02:00:00,2018-02-20 00:00:00,2,23.0,2018,2
159002,2018-02-20 03:00:00,2018-02-20 00:00:00,3,27.0,2018,2
159003,2018-02-20 04:00:00,2018-02-20 00:00:00,4,21.0,2018,2
159004,2018-02-20 05:00:00,2018-02-20 00:00:00,5,17.0,2018,2
159005,2018-02-20 06:00:00,2018-02-20 00:00:00,6,20.0,2018,2
159006,2018-02-20 07:00:00,2018-02-20 00:00:00,7,25.0,2018,2
159007,2018-02-20 08:00:00,2018-02-20 00:00:00,8,37.0,2018,2
159008,2018-02-20 09:00:00,2018-02-20 00:00:00,9,22.0,2018,2
159009,2018-02-20 10:00:00,2018-02-20 00:00:00,10,28.0,2018,2
159010,2018-02-20 11:00:00,2018-02-20 00:00:00,11,48.0,2018,2
159011,2018-02-20 12:00:00,2018-02-20 00:00:00,12,44.0,2018,2
159012,2018-02-20 13:00:00,2018-02-20 00:00:00,13,43.0,2018,2
159013,2018-02-20 14:00:00,2018-02-20 00:00:00,14,48.0,2018,2
159014,2018-02-20 15:00:00,2018-02-20 00:00:00,15,58.0,2018,2
159015,2018-02-20 16:00:00,2018-02-20 00:00:00,16,49.0,2018,2
159016,2018-02-20 17:00:00,2018-02-20 00:00:00,17,36.0,2018,2
159017,2018-02-20 18:00:00,2018-02-20 00:00:00,18,39.0,2018,2
159018,2018-02-20 19:00:00,2018-02-20 00:00:00,19,39.0,2018,2
159019,2018-02-20 20:00:00,2018-02-20 00:00:00,20,42.0,2018,2
159020,2018-02-20 21:00:00,2018-02-20 00:00:00,21,36.0,2018,2
159021,2018-02-20 22:00:00,2018-02-20 00:00:00,22,29.0,2018,2
159022,2018-02-20 23:00:00,2018-02-20 00:00:00,23,22.0,2018,2
159023,2018-02-20 00:00:00,2018-02-20 00:00:00,0,16.0,2018,2
159024,2018-02-21 01:00:00,2018-02-21 00:00:00,1,24.0,2018,2
159025,2018-02-21 02:00:00,2018-02-21 00:00:00,2,24.0,2018,2
159026,2018-02-21 03:00:00,2018-02-21 00:00:00,3,25.0,2018,2
159027,2018-02-21 04:00:00,2018-02-21 00:00:00,4,29.0,2018,2
159028,2018-02-21 05:00:00,2018-02-21 00:00:00,5,28.0,2018,2
159029,2018-02-21 06:00:00,2018-02-21 00:00:00,6,33.0,2018,2
159030,2018-02-21 07:00:00,2018-02-21 00:00:00,7,35.0,2018,2
159031,2018-02-21 08:00:00,2018-02-21 00:00:00,8,56.0,2018,2
159032,2018-02-21 09:00:00,2018-02-21 00:00:00,9,57.0,2018,2
159033,2018-02-21 10:00:00,2018-02-21 00:00:00,10,60.0,2018,2
159034,2018-02-21 11:00:00,2018-02-21 00:00:00,11,66.0,2018,2
